Timestamp,What country do you work in?,Where is the closest major city or hub?,Biotech sub industry?,Company or Institution Name,Company Details - public/private/start-up/ subsidiary of,Company Detail - Approximate Company Size,Role / Title of current position,Highest achieved Formal Education,List other relevant and recognized certifications,[Optional] Briefly describe your position,Years of Experience,Compensation - Annual Base Salary/Pay,Compensation - Overtime Pay,Compensation - Annual Target Bonus ($),Compensation - Annual Equity,Compensation - Sign on Bonus Value,Compensation - Stock Options,Compensation - Retirement Benefits (free text),Compensation - Healthcare Benefits (free text),Compensation - Most recent annual yearly raise (%),[OPTIONAL] Sign on - Relocation Assistance Total Value,[Optional] Company Review
10/25/2023 14:12:10,United States,Boston,Pharmaceutical (including “big pharma”),Novartis,Public,5000+,Expert II,PhD or Equivalent,None,NA,1,13500,N/A (no overtime/salaried),13500,Not Applicable/None,20000,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
10/26/2023 23:22:33,United States,Seattle,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,Sr. Scientist,Masters or Equivalent,None,MSAT upstream lab support,9,155000,N/A (no overtime/salaried),20150,Not Applicable/None,40000,NA,100% match up to 5.5%,NA,Have not been long enough to have an annual yearly raise,NA,NA
10/27/2023 8:40:35,United States,CA,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Data Scientist,Masters or Equivalent,None,Support digitalization and AI,10,150000,N/A (no overtime/salaried),20000,20000,15000,NA,5%,NA,Have not been long enough to have an annual yearly raise,NA,Pretty good so far
10/27/2023 9:13:46,United States,San Francisco,Pharmaceutical (including “big pharma”),Sana Biotechnology,Public,200-1000,Sr. Scientist,PhD or Equivalent,None,Managed 2 RAs and worked at the bench,4,172500,N/A (no overtime/salaried),25875,RSU and Options,NA,NA,"401k match to $4,000",NA,3%,NA,Do or die moment
10/27/2023 11:18:17,United States,Boston,Pharmaceutical (including “big pharma”),Moderna,Public,1000-5000,Research Associate,Masters or Equivalent,None,Routine testing/analytical development,1,82000,N/A (no overtime/salaried),4%,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
10/27/2023 14:52:34,United States,Research Triangle,Pharmaceutical (including “big pharma”),KBI Biopharma,Subsidiary,1000-5000,Scientist I,Masters or Equivalent,None,Scientist I Analytical Experience,3,95000,N/A (no overtime/salaried),4750,Not Applicable/None,0,0,5% of salary 401K match,NA,7,NA,NA
10/27/2023 15:44:32,United States,Miami,Pharmaceutical (including “big pharma”),Ppd,Private,5000+,Senior Trial Manager,Bachelors or Equivalent,None,X,8,155000,N/A (no overtime/salaried),15000,Not Applicable/None,15000,None,6%,Usual,3,NA,NA
10/27/2023 16:30:01,United States,Bay Area,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,"Associate Director, Regulatory Affairs",Bachelors or Equivalent,None,NA,8,172000,N/A (no overtime/salaried),35000,45000,0,NA,6% 401k Match,Good Health Benefits,3.50%,NA,NA
10/27/2023 16:47:50,United States,Boston,Pharmaceutical (including “big pharma”),Bristol Myers Squibb,Public,5000+,Manager of Data Analytics,Bachelors or Equivalent,None,NA,4,100000,N/A (no overtime/salaried),8000,2500,0,Long Term Incentive stock options,6% 401k match,50% deductable match in HSA,2%,NA,I think the culture of working at BMS is overall very positive.
10/27/2023 19:06:29,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Sr. Associate Scientist,Bachelors or Equivalent,None,NA,3,84000,N/A (no overtime/salaried),5800,Not Applicable/None,NA,None,401k match 100% up to 3%,NA,2,NA,NA
10/29/2023 7:16:59,United States,Research Triangle,Pharmaceutical (including “big pharma”),KBI,Public,1000-5000,Scientist Ii,PhD or Equivalent,None,Project lead for analytical development,4,107000,N/A (no overtime/salaried),2500,Not Applicable/None,0,N/A,6,$2800 towards HSA. Cover 90% of plan costs,Have not been long enough to have an annual yearly raise,NA,NA
10/29/2023 18:36:22,United States,Boston,Pharmaceutical (including “big pharma”),Moderna,Public,5000+,"Research Associate, Process Development (Tech Dev Rotational Program)",Bachelors or Equivalent,None,NA,0,80000,N/A (no overtime/salaried),6400,10000,5000,NA,"100% match for first 3%, 50% match past 3% to 6%",NA,Have not been long enough to have an annual yearly raise,15000,NA
10/30/2023 9:10:16,United States,Boston (company location) - company is WFH,Pharmaceutical (including “big pharma”),Syner-G Biopharma Group,Private,200-1000,Senior Regulatory Affairs Consultant,Bachelors or Equivalent,None,Sr. Regulatory Affairs Consultant - Pre and post approval submissions for small molecule products,10,95000,N/A (no overtime/salaried),10%,Not Applicable/None,NA,NA,3% match 401k,"$95/pay period (semi monthly) 2900 deductible  - health, dental, vision, HSA, and life insurance 1.5x pay.",7%,NA,"4 weeks PTO, 13 paid holidays, good raises and bonuses. Work-life balance is good, you rarely work over 40 hours. Company 7/10."
10/30/2023 11:15:08,United States,Los Angeles,Pharmaceutical (including “big pharma”),Prefer not to say,Public,50-200,Sr Manager QA,Bachelors or Equivalent,CQA,NA,25,150000,N/A (no overtime/salaried),18000,180000,NA,RSUs,401K match to 5%,100% employer covered health insurance,5,NA,NA
10/30/2023 14:58:00,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,Manager,Bachelors or Equivalent,None,NA,9,128000,N/A (no overtime/salaried),19000,25000,10000,NA,4.50%,"$500 family deductible PPO, $10000 max OOP",5,NA,NA
10/30/2023 17:35:14,United states,Denver,Pharmaceutical (including “big pharma”),Prefer not to say,Private,200-1000,Research Associate,Bachelors or Equivalent,None,Research Associate - Process analytics: test product samples for manufacturing team,0,76000,1.5,Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
10/30/2023 19:32:45,United States,Boston,Pharmaceutical (including “big pharma”),Pfizer,Private,5000+,Scientist,Masters or Equivalent,None,Scientist - laboratory work and presenting on development of small molecules for pharmaceuticals,9,105000,N/A (no overtime/salaried),"$10,000",Not Applicable/None,10000,None,4.5% 401K match,NA,Have not been long enough to have an annual yearly raise,10000,"Great colleagues, but lots of reorgs"
10/31/2023 5:12:08,United States,Charlotte,Pharmaceutical (including “big pharma”),IQVIA,Public,5000+,Sr Clinical Research Associate,Bachelors or Equivalent,None,Sr CRA with 15 years experience,15,140000,N/A (no overtime/salaried),140000,Not Applicable/None,5000,NA,6% 401k,N/A did not enroll,Have not been long enough to have an annual yearly raise,NA,NA
10/31/2023 22:53:16,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,50-200,Director of Accounting,Masters or Equivalent,None,Controller,11,195000,N/A (no overtime/salaried),20%,20000,NA,Rsu 4 year vest,3% 401k match,Cover 85% of medical costs,4%,NA,NA
11/1/2023 17:39:34,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Compliance nvestigator,Associate’s Degree or Equivalent,None,NA,5,80000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
11/1/2023 20:50:14,United States,Bay Area,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,Research Associate 2,Bachelors or Equivalent,None,NA,5,9200,N/A (no overtime/salaried),10,7000,0,15% discount ESPP,Match 401K up to 6%,"Health Insurance, company pays $1200/yr into HSA",6%,NA,NA
11/2/2023 18:13:06,United States,"Hartford, CT",Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,Audit Manager,Masters or Equivalent,None,GCP Audit Manager,12,144000,N/A (no overtime/salaried),15%,Not Applicable/None,0,None to date,"10% match, pension","PPO, dental, vision, and  AD&D for self and spouse. Also short and long term disability and  life insurance at 8x annual pay. Total out of pocket per pay period is $435.",3%,0,"Not the worst place I’ve ever worked, but it’s still just a job."
11/5/2023 8:46:00,United States,Research Triangle,Pharmaceutical (including “big pharma”),Thermo Fisher CRG,Public,5000+,Scientist,Masters or Equivalent,None,NA,1,52000,1.5x,"1,560",Not Applicable/None,1500,N/A,401k match 6%,NA,Have not been long enough to have an annual yearly raise,1500,NA
11/8/2023 18:15:06,United States,San Diego,Pharmaceutical (including “big pharma”),Prefer not to say,Private,5000+,Research and Development Intern,High School or Equivalent,None,Intern,1,43800,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
11/8/2023 23:16:45,United States,Bay Area,Pharmaceutical (including “big pharma”),Gilead,Public,5000+,Sr Director,PhD or Equivalent,None,NA,8,310000,N/A (no overtime/salaried),150000,150000,NA,NA,NA,NA,6,NA,NA
11/15/2023 12:34:31,United States,Bay Area,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Director,M.D./PharmD/D.D.S. or Equivalent,None,Clin Dev,5,295000,N/A (no overtime/salaried),25%,"25,000",0,NA,15K match,NA,Have not been long enough to have an annual yearly raise,NA,NA
11/15/2023 17:09:54,United States,San Diego,Pharmaceutical (including “big pharma”),Prefer not to say,Private,50-200,Scientist I,Bachelors or Equivalent,None,NA,7,87355,N/A (no overtime/salaried),Not Applicable/None,18000,NA,NA,Automatic 6% 401k match,"$0 Anthem PPO (per paycheck), $1500 deductible",4%,NA,NA
11/19/2023 13:28:32,United States,California,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Senior Director,Masters or Equivalent,None,Portfolio Management,16,275000,N/A (no overtime/salaried),68000,100000,256000,NA,"401k match, mega back door Roth 401k, ESPP","HDHP is $8/pay period for 2 individuals after a $10/pp benefit credit for doing bloodwork; HSA contribution from employer is $1,500/yr. Backup care for children, elders, and pets. Fertility benefits and adoption/surrogacy reimbursement",9%,175000,NA
11/19/2023 19:57:29,United States,Indianapolis,Pharmaceutical (including “big pharma”),Eurofins PSS,Private,5000+,Scientist II,Masters or Equivalent,None,Bioanalytical Scientist,2,49000,1.5x base,Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,1000,NA
11/19/2023 21:14:40,United States,Denver,Pharmaceutical (including “big pharma”),Fortrea,Public,5000+,Associate Director,Bachelors or Equivalent,None,NA,15,175000,N/A (no overtime/salaried),"26,250",Not Applicable/None,NA,NA,401k match up to 5%,Very expensive,5%,NA,NA
11/20/2023 11:35:09,United states,Chicago,Pharmaceutical (including “big pharma”),Prefer not to say,Public,200-1000,Field Reimbursement Manager,Masters or Equivalent,None,"Educate healthcare entities on coverage, coding, and payment",8,165000,N/A (no overtime/salaried),"32,000",Not Applicable/None,NA,500 RSU,3% match - no vesting period,NA,3.50%,NA,NA
11/21/2023 1:35:05,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,50-200,Sr Quality Systems Specialist,Bachelors or Equivalent,Lean Six Sigma Black Belt,"Sr Quality Systems Specialist - Manage QMS, CCRB and QMS/Exemptions",4,94000,N/A (no overtime/salaried),10%,Not Applicable/None,NA,NA,RSUs and 401k match % (4%),HSA match 100%,3%,0,"Decent experience overall, however won’t hesitate to look elsewhere if I find something better."
11/22/2023 10:46:57,United States,New York City,Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,"Medical Director, Medical Affairs",PhD or Equivalent,None,"Medical Affairs, US Medical Director",8,215000,N/A (no overtime/salaried),20% of base pay,50K target in mixed RSU TRSU stock,160000,50K target in mixed RSU TRSU stock,401K match,NA,6% after year one,NA,NA
11/27/2023 15:04:52,United States,Los Angeles,Pharmaceutical (including “big pharma”),Kite Pharma,Subsidiary,1000-5000,Associate Scientist,Masters or Equivalent,None,NA,6,125000,N/A (no overtime/salaried),15000,5000,10000,$25000/yr employee purchase plan with 15% discount,401k $150000 dollar-for-dollar match,"HSA, PPO, HMO - 80-100% of premium paid by employer",8,8000,Positive (80/100)
11/28/2023 21:07:25,United States,San Diego,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,QC Technician III,Bachelors or Equivalent,None,"QC Tech III - Author and/or execute all relevant dept docs, including training and protocols, review of gmp data, performs testing if needed but not part of day-to-day responsibilities",4,92000,1.5x base >8hrs/ <12hrs; 2x base >12 hrs,6440,1800,15000,Yearly stock grant based on paygrade,401k 100% match up to 15% of base pay,EPO Coverage for $89/ month,8%,NA,NA
11/29/2023 2:29:10,United States,Los Angeles,Pharmaceutical (including “big pharma”),Prefer not to say,Subsidiary,1000-5000,Laboratory Operations Manager,Masters or Equivalent,None,NA,8,140000,N/A (no overtime/salaried),20000,40000,10000,RSU,"100% match up to $15,000/year","Health, Dental, Vision",Have not been long enough to have an annual yearly raise,NA,NA
11/29/2023 11:21:34,united states,Washington D.C. Metro,Pharmaceutical (including “big pharma”),AstraZeneca,Public,5000+,Senior Engineer,Masters or Equivalent,None,Senior Engineering - DP Development and/or MSAT,11,128700,N/A (no overtime/salaried),15%,Not Applicable/None,NA,NA,NA,NA,3.00%,NA,NA
12/4/2023 5:26:20,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,200-1000,Senior principal scientist,PhD or Equivalent,None,Manage a team of scientists executing discovery work,2,192000,N/A (no overtime/salaried),36000,60000,5000,1000s of stock options,401k match,NA,5,NA,NA
12/4/2023 12:22:03,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,Senior Scientist,PhD or Equivalent,None,Computational Biology,5,165000,N/A (no overtime/salaried),24000,Not Applicable/None,0,RSA,401k match (4% match),high-deductible plan; HSA and dependent care FSA,7,NA,NA
12/6/2023 23:08:09,United States,San Diego,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,50-200,Sr Research Associate,Bachelors or Equivalent,None,NA,4,92222,N/A (no overtime/salaried),9200,Not Applicable/None,NA,NA,NA,NA,5,NA,NA
12/8/2023 21:41:38,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Private,50-200,Principal Research Associate,Bachelors or Equivalent,None,NA,5,100000,N/A (no overtime/salaried),10000,Not Applicable/None,10000,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
12/8/2023 21:57:22,United States,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Senior scientist,PhD or Equivalent,None,NA,3,140000,N/A (no overtime/salaried),21000,9800,13000,NA,6% 401k match,NA,Have not been long enough to have an annual yearly raise,NA,NA
12/10/2023 18:37:54,United States,Philadelphia,Pharmaceutical (including “big pharma”),Sanofi,Public,5000+,Manager,Bachelors or Equivalent,None,NA,8,92800,N/A (no overtime/salaried),13920,Not Applicable/None,NA,NA,9% Match.,"$2500 max out of pocket, $200 deductible",3%,NA,NA
12/15/2023 9:38:26,United States,Boston,Pharmaceutical (including “big pharma”),Moderna,Public,1000-5000,Manufacturing Supervisor,Bachelors or Equivalent,None,NA,3,100000,N/A (no overtime/salaried),14000,Not Applicable/None,NA,NA,4.5% match,NA,5%,NA,NA
12/16/2023 9:55:59,United States,Boston,Pharmaceutical (including “big pharma”),Arbor,Private,50-200,Associate scientist,Masters or Equivalent,None,Disease modeling and gene editing,5,109000,N/A (no overtime/salaried),12.50%,Not Applicable/None,10000,3000,50,4000,3%,NA,NA
